b0x, b0y, b0vx, b0vy,b1x, b1y, b1vx, b1vy,b2x, b2y, b2vx, b2vy
2.502620,5.170639,0.000417,-0.001007,-0.127834,-2.992599,0.000420,0.000533,5.095937,1.283497,-0.000837,0.000473
2.502629,5.170619,0.000834,-0.002013,-0.127826,-2.992589,0.000840,0.001066,5.095920,1.283506,-0.001673,0.000947
2.502641,5.170588,0.001250,-0.003020,-0.127813,-2.992573,0.001259,0.001600,5.095895,1.283520,-0.002510,0.001420
2.502658,5.170548,0.001667,-0.004026,-0.127797,-2.992551,0.001679,0.002133,5.095861,1.283539,-0.003346,0.001893
2.502679,5.170498,0.002084,-0.005033,-0.127776,-2.992525,0.002099,0.002666,5.095819,1.283563,-0.004183,0.002367
2.502704,5.170437,0.002501,-0.006039,-0.127750,-2.992493,0.002519,0.003199,5.095769,1.283591,-0.005019,0.002840
2.502733,5.170367,0.002917,-0.007046,-0.127721,-2.992455,0.002939,0.003732,5.095711,1.283624,-0.005856,0.003314
2.502766,5.170286,0.003334,-0.008053,-0.127687,-2.992413,0.003358,0.004266,5.095644,1.283662,-0.006693,0.003787
2.502804,5.170196,0.003751,-0.009060,-0.127650,-2.992365,0.003778,0.004799,5.095569,1.283705,-0.007530,0.004261
2.502845,5.170095,0.004168,-0.010066,-0.127608,-2.992311,0.004198,0.005332,5.095485,1.283752,-0.008366,0.004734
2.502891,5.169984,0.004585,-0.011073,-0.127561,-2.992253,0.004618,0.005866,5.095393,1.283804,-0.009203,0.005208
2.502941,5.169864,0.005002,-0.012080,-0.127511,-2.992189,0.005038,0.006399,5.095293,1.283861,-0.010040,0.005682
2.502995,5.169733,0.005419,-0.013087,-0.127456,-2.992119,0.005458,0.006932,5.095184,1.283923,-0.010877,0.006155
2.503054,5.169592,0.005836,-0.014095,-0.127398,-2.992045,0.005877,0.007466,5.095067,1.283989,-0.011714,0.006629
2.503116,5.169441,0.006253,-0.015102,-0.127335,-2.991965,0.006297,0.007999,5.094941,1.284060,-0.012551,0.007103
2.503183,5.169280,0.006670,-0.016109,-0.127268,-2.991879,0.006717,0.008532,5.094807,1.284136,-0.013388,0.007577
2.503254,5.169108,0.007088,-0.017117,-0.127196,-2.991789,0.007137,0.009066,5.094665,1.284216,-0.014225,0.008051
2.503329,5.168927,0.007505,-0.018124,-0.127121,-2.991693,0.007557,0.009599,5.094514,1.284302,-0.015063,0.008525
2.503408,5.168736,0.007922,-0.019132,-0.127041,-2.991591,0.007977,0.010133,5.094356,1.284392,-0.015900,0.009000
2.503491,5.168535,0.008340,-0.020140,-0.126957,-2.991485,0.008397,0.010667,5.094188,1.284486,-0.016737,0.009474
2.503579,5.168323,0.008757,-0.021148,-0.126869,-2.991373,0.008817,0.011200,5.094012,1.284586,-0.017575,0.009948
2.503671,5.168101,0.009174,-0.022156,-0.126776,-2.991255,0.009237,0.011734,5.093828,1.284690,-0.018413,0.010423
2.503767,5.167870,0.009592,-0.023164,-0.126680,-2.991132,0.009657,0.012268,5.093636,1.284799,-0.019250,0.010898
2.503867,5.167628,0.010010,-0.024173,-0.126579,-2.991004,0.010077,0.012801,5.093435,1.284913,-0.020088,0.011373
2.503971,5.167376,0.010427,-0.025182,-0.126474,-2.990871,0.010498,0.013335,5.093225,1.285031,-0.020926,0.011847
2.504079,5.167114,0.010845,-0.026190,-0.126365,-2.990732,0.010918,0.013869,5.093008,1.285154,-0.021764,0.012323
2.504192,5.166842,0.011263,-0.027199,-0.126251,-2.990588,0.011338,0.014403,5.092782,1.285282,-0.022602,0.012798
2.504309,5.166560,0.011681,-0.028209,-0.126134,-2.990439,0.011758,0.014937,5.092547,1.285415,-0.023441,0.013273
2.504430,5.166268,0.012099,-0.029218,-0.126012,-2.990284,0.012178,0.015471,5.092305,1.285553,-0.024279,0.013749
2.504555,5.165966,0.012517,-0.030228,-0.125886,-2.990124,0.012599,0.016005,5.092053,1.285695,-0.025118,0.014224
2.504684,5.165653,0.012936,-0.031238,-0.125756,-2.989959,0.013019,0.016539,5.091794,1.285842,-0.025956,0.014700
2.504818,5.165331,0.013354,-0.032248,-0.125622,-2.989788,0.013439,0.017073,5.091526,1.285994,-0.026795,0.015176
2.504956,5.164999,0.013773,-0.033258,-0.125483,-2.989612,0.013860,0.017608,5.091249,1.286150,-0.027634,0.015652
2.505097,5.164656,0.014191,-0.034268,-0.125340,-2.989431,0.014280,0.018142,5.090965,1.286311,-0.028473,0.016128
2.505244,5.164303,0.014610,-0.035279,-0.125193,-2.989244,0.014701,0.018676,5.090672,1.286477,-0.029312,0.016605
2.505394,5.163940,0.015029,-0.036290,-0.125042,-2.989052,0.015121,0.019211,5.090370,1.286648,-0.030152,0.017082
2.505548,5.163567,0.015448,-0.037302,-0.124886,-2.988854,0.015542,0.019745,5.090060,1.286824,-0.030991,0.017558
2.505707,5.163184,0.015867,-0.038313,-0.124727,-2.988652,0.015962,0.020280,5.089742,1.287004,-0.031831,0.018035
2.505870,5.162791,0.016286,-0.039325,-0.124563,-2.988443,0.016383,0.020815,5.089415,1.287189,-0.032671,0.018513
2.506037,5.162387,0.016705,-0.040337,-0.124395,-2.988230,0.016803,0.021349,5.089080,1.287379,-0.033511,0.018990
2.506208,5.161974,0.017125,-0.041349,-0.124223,-2.988011,0.017224,0.021884,5.088737,1.287574,-0.034352,0.019468
2.506384,5.161551,0.017544,-0.042362,-0.124046,-2.987787,0.017645,0.022419,5.088385,1.287773,-0.035192,0.019946
2.506563,5.161117,0.017964,-0.043375,-0.123866,-2.987557,0.018066,0.022954,5.088024,1.287978,-0.036033,0.020424
2.506747,5.160673,0.018384,-0.044389,-0.123681,-2.987323,0.018487,0.023489,5.087656,1.288187,-0.036874,0.020902
2.506935,5.160219,0.018804,-0.045402,-0.123492,-2.987082,0.018908,0.024025,5.087278,1.288400,-0.037715,0.021381
2.507127,5.159755,0.019224,-0.046416,-0.123298,-2.986837,0.019328,0.024560,5.086893,1.288619,-0.038556,0.021860
2.507324,5.159280,0.019645,-0.047430,-0.123101,-2.986586,0.019750,0.025095,5.086499,1.288842,-0.039397,0.022339
2.507524,5.158796,0.020065,-0.048445,-0.122899,-2.986329,0.020171,0.025631,5.086096,1.289071,-0.040239,0.022818
2.507729,5.158301,0.020486,-0.049460,-0.122693,-2.986068,0.020592,0.026166,5.085685,1.289304,-0.041081,0.023297
2.507938,5.157796,0.020906,-0.050475,-0.122483,-2.985801,0.021013,0.026702,5.085266,1.289541,-0.041923,0.023777
2.508152,5.157281,0.021327,-0.051491,-0.122269,-2.985528,0.021434,0.027238,5.084838,1.289784,-0.042765,0.024257
2.508369,5.156756,0.021749,-0.052507,-0.122050,-2.985250,0.021855,0.027774,5.084402,1.290031,-0.043608,0.024738
2.508591,5.156221,0.022170,-0.053524,-0.121828,-2.984967,0.022277,0.028310,5.083958,1.290283,-0.044451,0.025218
2.508817,5.155676,0.022591,-0.054540,-0.121601,-2.984679,0.022698,0.028846,5.083505,1.290540,-0.045294,0.025699
2.509047,5.155120,0.023013,-0.055558,-0.121369,-2.984385,0.023120,0.029382,5.083043,1.290802,-0.046137,0.026180
2.509281,5.154555,0.023435,-0.056575,-0.121134,-2.984086,0.023541,0.029919,5.082573,1.291069,-0.046981,0.026662
2.509520,5.153979,0.023857,-0.057593,-0.120894,-2.983782,0.023963,0.030455,5.082095,1.291340,-0.047825,0.027144
2.509763,5.153393,0.024279,-0.058612,-0.120650,-2.983472,0.024384,0.030992,5.081608,1.291617,-0.048669,0.027626
2.510010,5.152796,0.024702,-0.059631,-0.120402,-2.983156,0.024806,0.031528,5.081113,1.291898,-0.049513,0.028108
2.510261,5.152190,0.025124,-0.060650,-0.120150,-2.982836,0.025228,0.032065,5.080610,1.292184,-0.050357,0.028591
2.510517,5.151573,0.025547,-0.061670,-0.119894,-2.982510,0.025650,0.032602,5.080098,1.292474,-0.051202,0.029074
2.510776,5.150946,0.025970,-0.062690,-0.119633,-2.982178,0.026072,0.033139,5.079577,1.292770,-0.052047,0.029557
2.511040,5.150309,0.026393,-0.063711,-0.119368,-2.981842,0.026494,0.033676,5.079048,1.293070,-0.052893,0.030041
2.511308,5.149662,0.026817,-0.064732,-0.119099,-2.981500,0.026916,0.034214,5.078511,1.293375,-0.053739,0.030525
2.511581,5.149004,0.027240,-0.065753,-0.118825,-2.981152,0.027338,0.034751,5.077965,1.293686,-0.054585,0.031009
2.511858,5.148336,0.027664,-0.066775,-0.118548,-2.980799,0.027760,0.035289,5.077411,1.294001,-0.055431,0.031494
2.512138,5.147658,0.028088,-0.067798,-0.118266,-2.980441,0.028182,0.035826,5.076848,1.294320,-0.056278,0.031979
2.512424,5.146970,0.028513,-0.068821,-0.117980,-2.980077,0.028605,0.036364,5.076277,1.294645,-0.057124,0.032464
2.512713,5.146272,0.028937,-0.069844,-0.117690,-2.979708,0.029027,0.036902,5.075697,1.294974,-0.057972,0.032950
2.513007,5.145563,0.029362,-0.070869,-0.117395,-2.979334,0.029450,0.037440,5.075109,1.295309,-0.058819,0.033436
2.513304,5.144844,0.029787,-0.071893,-0.117096,-2.978954,0.029872,0.037979,5.074512,1.295648,-0.059667,0.033923
2.513607,5.144115,0.030212,-0.072918,-0.116794,-2.978569,0.030295,0.038517,5.073907,1.295992,-0.060515,0.034409
2.513913,5.143375,0.030638,-0.073944,-0.116486,-2.978178,0.030718,0.039056,5.073293,1.296341,-0.061364,0.034897
2.514224,5.142626,0.031064,-0.074970,-0.116175,-2.977782,0.031141,0.039594,5.072671,1.296695,-0.062213,0.035384
2.514539,5.141866,0.031490,-0.075997,-0.115859,-2.977381,0.031563,0.040133,5.072041,1.297054,-0.063062,0.035872
2.514858,5.141096,0.031916,-0.077024,-0.115539,-2.976974,0.031986,0.040672,5.071402,1.297417,-0.063911,0.036361
2.515181,5.140315,0.032343,-0.078052,-0.115215,-2.976562,0.032410,0.041211,5.070754,1.297786,-0.064761,0.036850
2.515509,5.139524,0.032769,-0.079080,-0.114887,-2.976145,0.032833,0.041751,5.070098,1.298159,-0.065611,0.037339
2.515841,5.138723,0.033196,-0.080109,-0.114554,-2.975722,0.033256,0.042290,5.069433,1.298537,-0.066462,0.037829
2.516177,5.137912,0.033624,-0.081139,-0.114218,-2.975293,0.033679,0.042830,5.068760,1.298920,-0.067313,0.038319
2.516517,5.137090,0.034051,-0.082169,-0.113877,-2.974860,0.034103,0.043370,5.068078,1.299309,-0.068164,0.038810
2.516862,5.136258,0.034479,-0.083200,-0.113531,-2.974421,0.034526,0.043910,5.067388,1.299702,-0.069016,0.039301
2.517211,5.135416,0.034907,-0.084231,-0.113182,-2.973976,0.034950,0.044450,5.066689,1.300099,-0.069868,0.039792
2.517565,5.134563,0.035336,-0.085263,-0.112828,-2.973526,0.035374,0.044990,5.065982,1.300502,-0.070720,0.040284
2.517922,5.133700,0.035765,-0.086296,-0.112470,-2.973071,0.035798,0.045531,5.065267,1.300910,-0.071573,0.040777
2.518284,5.132827,0.036194,-0.087329,-0.112108,-2.972610,0.036222,0.046072,5.064542,1.301323,-0.072426,0.041269
2.518650,5.131944,0.036623,-0.088363,-0.111741,-2.972144,0.036646,0.046613,5.063809,1.301740,-0.073280,0.041763
2.519021,5.131050,0.037053,-0.089398,-0.111371,-2.971673,0.037070,0.047154,5.063068,1.302163,-0.074134,0.042257
2.519396,5.130145,0.037483,-0.090433,-0.110996,-2.971196,0.037494,0.047695,5.062318,1.302590,-0.074989,0.042751
2.519775,5.129230,0.037913,-0.091469,-0.110617,-2.970713,0.037918,0.048236,5.061559,1.303023,-0.075843,0.043246
2.520158,5.128305,0.038343,-0.092505,-0.110233,-2.970226,0.038343,0.048778,5.060792,1.303460,-0.076699,0.043741
2.520546,5.127370,0.038774,-0.093543,-0.109846,-2.969732,0.038767,0.049320,5.060017,1.303903,-0.077554,0.044237
2.520938,5.126424,0.039206,-0.094581,-0.109454,-2.969234,0.039192,0.049862,5.059233,1.304350,-0.078410,0.044733
2.521334,5.125468,0.039637,-0.095619,-0.109057,-2.968730,0.039617,0.050404,5.058441,1.304802,-0.079267,0.045230
2.521735,5.124501,0.040069,-0.096659,-0.108657,-2.968220,0.040041,0.050946,5.057640,1.305260,-0.080124,0.045727
2.522140,5.123524,0.040501,-0.097699,-0.108252,-2.967705,0.040466,0.051489,5.056830,1.305722,-0.080981,0.046225
2.522549,5.122537,0.040934,-0.098740,-0.107843,-2.967185,0.040891,0.052032,5.056012,1.306189,-0.081839,0.046723
2.522963,5.121539,0.041366,-0.099781,-0.107430,-2.966659,0.041317,0.052575,5.055185,1.306661,-0.082698,0.047222
2.523381,5.120531,0.041800,-0.100824,-0.107013,-2.966128,0.041742,0.053118,5.054349,1.307138,-0.083556,0.047722
2.523803,5.119512,0.042233,-0.101867,-0.106591,-2.965591,0.042167,0.053661,5.053505,1.307621,-0.084416,0.048222
-1.535508,1.465969,0.916934,0.228538,-0.453796,-4.639794,0.493178,0.551284,-0.094528,1.086025,-0.467276,0.362005
-1.526263,1.468230,0.924444,0.226074,-0.448864,-4.634270,0.493127,0.552391,-0.099276,1.089659,-0.474799,0.363402
-1.516943,1.470465,0.932070,0.223567,-0.443934,-4.628735,0.493074,0.553499,-0.104101,1.093307,-0.482438,0.364843
-1.507545,1.472676,0.939815,0.221015,-0.439003,-4.623189,0.493021,0.554609,-0.109003,1.096971,-0.490198,0.366329
-1.498068,1.474860,0.947683,0.218416,-0.434074,-4.617632,0.492968,0.555719,-0.113984,1.100649,-0.498083,0.367862
-1.488511,1.477017,0.955678,0.215768,-0.429145,-4.612063,0.492913,0.556831,-0.119045,1.104344,-0.506096,0.369444
-1.478873,1.479148,0.963806,0.213070,-0.424216,-4.606484,0.492858,0.557945,-0.124187,1.108054,-0.514242,0.371077
-1.469152,1.481251,0.972069,0.210319,-0.419288,-4.600893,0.492802,0.559059,-0.129412,1.111782,-0.522527,0.372763
-1.459348,1.483326,0.980474,0.207513,-0.414361,-4.595292,0.492745,0.560175,-0.134722,1.115527,-0.530955,0.374504
-1.449457,1.485373,0.989026,0.204650,-0.409434,-4.589679,0.492687,0.561292,-0.140117,1.119290,-0.539531,0.376303
-1.439480,1.487390,0.997729,0.201728,-0.404507,-4.584054,0.492628,0.562411,-0.145600,1.123072,-0.548261,0.378162
-1.429414,1.489378,1.006589,0.198743,-0.399582,-4.578419,0.492569,0.563531,-0.151171,1.126873,-0.557150,0.380084
-1.419258,1.491335,1.015612,0.195693,-0.394657,-4.572773,0.492509,0.564652,-0.156833,1.130693,-0.566204,0.382072
-1.409010,1.493260,1.024804,0.192576,-0.389732,-4.567115,0.492447,0.565775,-0.162588,1.134535,-0.575430,0.384129
-1.398668,1.495154,1.034173,0.189388,-0.384808,-4.561446,0.492386,0.566899,-0.168436,1.138397,-0.584834,0.386257
-1.388231,1.497015,1.043723,0.186125,-0.379885,-4.555766,0.492323,0.568024,-0.174380,1.142282,-0.594424,0.388462
-1.377696,1.498843,1.053463,0.182786,-0.374962,-4.550074,0.492259,0.569151,-0.180422,1.146189,-0.604206,0.390745
-1.367062,1.500637,1.063400,0.179364,-0.370040,-4.544371,0.492195,0.570279,-0.186564,1.150121,-0.614188,0.393111
-1.356327,1.502395,1.073543,0.175858,-0.365119,-4.538657,0.492129,0.571408,-0.192808,1.154076,-0.624379,0.395564
-1.345488,1.504118,1.083899,0.172262,-0.360199,-4.532932,0.492063,0.572539,-0.199156,1.158057,-0.634787,0.398109
-1.334543,1.505804,1.094477,0.168572,-0.355279,-4.527195,0.491996,0.573671,-0.205610,1.162065,-0.645420,0.400749
-1.323490,1.507452,1.105286,0.164783,-0.350359,-4.521447,0.491928,0.574805,-0.212173,1.166100,-0.656290,0.403491
-1.312327,1.509060,1.116337,0.160891,-0.345441,-4.515687,0.491860,0.575940,-0.218847,1.170163,-0.667404,0.406340
-1.301051,1.510629,1.127640,0.156889,-0.340523,-4.509917,0.491790,0.577076,-0.225635,1.174256,-0.678775,0.409301
-1.289659,1.512157,1.139205,0.152772,-0.335606,-4.504135,0.491719,0.578214,-0.232539,1.178380,-0.690414,0.412380
-1.278148,1.513642,1.151044,0.148533,-0.330689,-4.498341,0.491648,0.579353,-0.239562,1.182536,-0.702331,0.415585
-1.266516,1.515084,1.163169,0.144166,-0.325773,-4.492536,0.491575,0.580494,-0.246707,1.186725,-0.714540,0.418922
-1.254761,1.516481,1.175593,0.139663,-0.320858,-4.486720,0.491502,0.581636,-0.253978,1.190949,-0.727053,0.422398
-1.242877,1.517831,1.188330,0.135017,-0.315944,-4.480892,0.491428,0.582779,-0.261377,1.195209,-0.739885,0.426023
-1.230863,1.519133,1.201394,0.130219,-0.311031,-4.475052,0.491353,0.583924,-0.268907,1.199507,-0.753051,0.429806
-1.218715,1.520386,1.214800,0.125260,-0.306118,-4.469202,0.491277,0.585070,-0.276573,1.203845,-0.766564,0.433754
-1.206430,1.521587,1.228563,0.120129,-0.301206,-4.463339,0.491200,0.586218,-0.284377,1.208224,-0.780443,0.437881
-1.194003,1.522735,1.242701,0.114818,-0.296295,-4.457466,0.491122,0.587367,-0.292324,1.212646,-0.794704,0.442195
-1.181430,1.523828,1.257231,0.109313,-0.291384,-4.451581,0.491043,0.588517,-0.300418,1.217113,-0.809364,0.446710
-1.168709,1.524864,1.272171,0.103603,-0.286474,-4.445684,0.490963,0.589669,-0.308662,1.221627,-0.824443,0.451438
-1.155833,1.525841,1.287541,0.097674,-0.281566,-4.439776,0.490883,0.590823,-0.317062,1.226191,-0.839960,0.456395
-1.142800,1.526756,1.303362,0.091512,-0.276658,-4.433856,0.490801,0.591978,-0.325621,1.230807,-0.855936,0.461595
-1.129603,1.527607,1.319653,0.085100,-0.271750,-4.427925,0.490718,0.593134,-0.334345,1.235477,-0.872391,0.467054
-1.116239,1.528392,1.336437,0.078422,-0.266844,-4.421982,0.490635,0.594292,-0.343239,1.240205,-0.889348,0.472792
-1.102701,1.529106,1.353736,0.071459,-0.261939,-4.416027,0.490550,0.595451,-0.352307,1.244994,-0.906830,0.478828
-1.088986,1.529748,1.371573,0.064191,-0.257034,-4.410061,0.490465,0.596612,-0.361556,1.249845,-0.924858,0.485183
-1.075086,1.530314,1.389971,0.056596,-0.252130,-4.404083,0.490378,0.597774,-0.370990,1.254764,-0.943456,0.491879
-1.060996,1.530801,1.408953,0.048651,-0.247227,-4.398094,0.490291,0.598937,-0.380617,1.259754,-0.962646,0.498944
-1.046711,1.531204,1.428542,0.040330,-0.242325,-4.392093,0.490202,0.600102,-0.390441,1.264818,-0.982448,0.506402
-1.032223,1.531520,1.448758,0.031606,-0.237424,-4.386080,0.490113,0.601269,-0.400470,1.269960,-1.002884,0.514283
-1.017527,1.531744,1.469620,0.022449,-0.232524,-4.380055,0.490022,0.602436,-0.410710,1.275187,-1.023970,0.522618
-1.002616,1.531873,1.491145,0.012827,-0.227625,-4.374019,0.489931,0.603606,-0.421167,1.280501,-1.045719,0.531439
-0.987482,1.531900,1.513343,0.002709,-0.222726,-4.367971,0.489839,0.604776,-0.431848,1.285909,-1.068138,0.540783
-0.972120,1.531820,1.536220,-0.007942,-0.217829,-4.361912,0.489745,0.605949,-0.442761,1.291416,-1.091228,0.550685
-0.956522,1.531629,1.559771,-0.019161,-0.212932,-4.355841,0.489651,0.607122,-0.453910,1.297027,-1.114976,0.561182
-0.940683,1.531319,1.583980,-0.030986,-0.208037,-4.349758,0.489556,0.608297,-0.465304,1.302750,-1.139358,0.572312
-0.924594,1.530885,1.608814,-0.043452,-0.203142,-4.343663,0.489460,0.609474,-0.476947,1.308592,-1.164330,0.584112
-0.908252,1.530318,1.634221,-0.056595,-0.198248,-4.337556,0.489362,0.610652,-0.488845,1.314558,-1.189823,0.596616
-0.891651,1.529614,1.660119,-0.070445,-0.193356,-4.331438,0.489264,0.611831,-0.501003,1.320656,-1.215740,0.609852
-0.874787,1.528764,1.686394,-0.085027,-0.188464,-4.325308,0.489165,0.613012,-0.513422,1.326895,-1.241941,0.623842
-0.857658,1.527760,1.712886,-0.100356,-0.183574,-4.319166,0.489065,0.614194,-0.526105,1.333281,-1.268241,0.638592
-0.840264,1.526596,1.739386,-0.116429,-0.178684,-4.313012,0.488964,0.615378,-0.539049,1.339822,-1.294396,0.654093
-0.822608,1.525264,1.765620,-0.133224,-0.173795,-4.306847,0.488862,0.616562,-0.552250,1.346525,-1.320095,0.670310
-0.804696,1.523757,1.791243,-0.150693,-0.168908,-4.300669,0.488759,0.617749,-0.565699,1.353396,-1.344954,0.687176
-0.786537,1.522069,1.815832,-0.168749,-0.164021,-4.294480,0.488655,0.618936,-0.579384,1.360442,-1.368506,0.704583
-0.768149,1.520197,1.838885,-0.187262,-0.159136,-4.288279,0.488550,0.620125,-0.593286,1.367666,-1.390212,0.722377
-0.749550,1.518136,1.859826,-0.206054,-0.154251,-4.282065,0.488444,0.621316,-0.607381,1.375069,-1.409467,0.740351
-0.730770,1.515887,1.878029,-0.224890,-0.149368,-4.275840,0.488337,0.622507,-0.621637,1.382652,-1.425633,0.758243
-0.711842,1.513452,1.892845,-0.243489,-0.144486,-4.269603,0.488230,0.623700,-0.636018,1.390409,-1.438074,0.775747
-0.692805,1.510837,1.903658,-0.261526,-0.139604,-4.263354,0.488121,0.624895,-0.650480,1.398335,-1.446219,0.792522
-0.673706,1.508051,1.909939,-0.278657,-0.134724,-4.257093,0.488012,0.626090,-0.664976,1.406417,-1.449616,0.808220
-0.654592,1.505105,1.911308,-0.294540,-0.129845,-4.250821,0.487902,0.627287,-0.679456,1.414642,-1.447990,0.822512
-0.635517,1.502016,1.907584,-0.308872,-0.124967,-4.244536,0.487791,0.628485,-0.693869,1.422993,-1.441285,0.835118
-0.616528,1.498802,1.898816,-0.321409,-0.120091,-4.238239,0.487680,0.629685,-0.708166,1.431451,-1.429672,0.845833
-0.597676,1.495482,1.885274,-0.331995,-0.115215,-4.231930,0.487567,0.630885,-0.722301,1.439997,-1.413529,0.854545
-0.579002,1.492077,1.867420,-0.340562,-0.110340,-4.225609,0.487454,0.632087,-0.736235,1.448609,-1.393398,0.861232
-0.560543,1.488605,1.845854,-0.347137,-0.105467,-4.219276,0.487340,0.633290,-0.749934,1.457269,-1.369925,0.865957
-0.542331,1.485087,1.821247,-0.351817,-0.100595,-4.212932,0.487226,0.634494,-0.763372,1.465957,-1.343793,0.868846
-0.524388,1.481540,1.794284,-0.354758,-0.095723,-4.206574,0.487111,0.635700,-0.776529,1.474658,-1.315672,0.870073
-0.506732,1.477978,1.765618,-0.356148,-0.090854,-4.200205,0.486995,0.636907,-0.789391,1.483356,-1.286178,0.869834
-0.489373,1.474416,1.735832,-0.356189,-0.085985,-4.193824,0.486879,0.638115,-0.801949,1.492040,-1.255849,0.868333
-0.472319,1.470865,1.705425,-0.355083,-0.081117,-4.187431,0.486762,0.639324,-0.814201,1.500697,-1.225138,0.865767
-0.455571,1.467335,1.674810,-0.353021,-0.076251,-4.181026,0.486644,0.640534,-0.826145,1.509320,-1.194408,0.862318
-0.439128,1.463833,1.644314,-0.350176,-0.071385,-4.174608,0.486526,0.641746,-0.837784,1.517902,-1.163943,0.858150
-0.422986,1.460366,1.614188,-0.346703,-0.066521,-4.168179,0.486408,0.642959,-0.849124,1.526436,-1.133959,0.853408
-0.407140,1.456939,1.584619,-0.342732,-0.061658,-4.161737,0.486289,0.644173,-0.860170,1.534918,-1.104611,0.848212
-0.391582,1.453555,1.555740,-0.338377,-0.056797,-4.155283,0.486169,0.645388,-0.870930,1.543345,-1.076008,0.842667
-0.376306,1.450218,1.527641,-0.333732,-0.051936,-4.148817,0.486049,0.646605,-0.881412,1.551713,-1.048220,0.836859
-0.361302,1.446929,1.500378,-0.328874,-0.047077,-4.142339,0.485928,0.647823,-0.891625,1.560022,-1.021287,0.830860
-0.346562,1.443691,1.473981,-0.323867,-0.042219,-4.135849,0.485807,0.649043,-0.901577,1.568269,-0.995230,0.824727
-0.332078,1.440503,1.448461,-0.318763,-0.037362,-4.129346,0.485686,0.650263,-0.911278,1.576454,-0.970049,0.818509
-0.317839,1.437367,1.423814,-0.313604,-0.032506,-4.122831,0.485564,0.651485,-0.920735,1.584577,-0.945735,0.812244
-0.303839,1.434283,1.400026,-0.308424,-0.027652,-4.116304,0.485442,0.652709,-0.929958,1.592636,-0.922270,0.805963
-0.290068,1.431250,1.377076,-0.303251,-0.022799,-4.109765,0.485319,0.653933,-0.938954,1.600633,-0.899628,0.799690
-0.276519,1.428269,1.354935,-0.298104,-0.017947,-4.103213,0.485196,0.655159,-0.947732,1.608568,-0.877781,0.793445
-0.263183,1.425339,1.333576,-0.293003,-0.013096,-4.096649,0.485072,0.656387,-0.956299,1.616440,-0.856699,0.787244
-0.250054,1.422459,1.312965,-0.287958,-0.008247,-4.090073,0.484949,0.657616,-0.964662,1.624251,-0.836348,0.781098
-0.237123,1.419630,1.293072,-0.282980,-0.003398,-4.083485,0.484824,0.658846,-0.972829,1.632001,-0.816696,0.775016
-0.224384,1.416849,1.273862,-0.278078,0.001449,-4.076884,0.484700,0.660077,-0.980806,1.639691,-0.797711,0.769006
-0.211831,1.414116,1.255305,-0.273256,0.006294,-4.070271,0.484575,0.661311,-0.988600,1.647322,-0.779362,0.763072
-0.199458,1.411431,1.237368,-0.268518,0.011139,-4.063645,0.484449,0.662545,-0.996216,1.654894,-0.761617,0.757219
-0.187257,1.408792,1.220022,-0.263868,0.015982,-4.057007,0.484324,0.663781,-1.003661,1.662409,-0.744446,0.751447
-0.175225,1.406199,1.203238,-0.259306,0.020824,-4.050357,0.484198,0.665019,-1.010939,1.669866,-0.727822,0.745760
-0.163355,1.403651,1.186987,-0.254833,0.025665,-4.043695,0.484072,0.666258,-1.018056,1.677268,-0.711718,0.740158
-0.151643,1.401147,1.171244,-0.250450,0.030504,-4.037020,0.483945,0.667498,-1.025017,1.684614,-0.696106,0.734640
-1.327144,-1.606011,-0.222861,0.418732,-3.564373,2.336081,0.954572,-0.092298,0.074570,-1.600307,0.704653,-0.353380
-1.329293,-1.601815,-0.214828,0.419597,-3.554818,2.335145,0.955511,-0.093635,0.081527,-1.603836,0.695702,-0.352883
-1.331361,-1.597611,-0.206886,0.420421,-3.545254,2.334195,0.956451,-0.094978,0.088396,-1.607359,0.686842,-0.352339
-1.333352,-1.593399,-0.199034,0.421205,-3.535680,2.333232,0.957391,-0.096325,0.095177,-1.610877,0.678070,-0.351751
-1.335264,-1.589179,-0.191269,0.421949,-3.526097,2.332255,0.958331,-0.097677,0.101871,-1.614388,0.669385,-0.351119
-1.337100,-1.584953,-0.183588,0.422655,-3.516504,2.331264,0.959271,-0.099034,0.108478,-1.617892,0.660783,-0.350445
-1.338860,-1.580719,-0.175991,0.423325,-3.506902,2.330261,0.960212,-0.100395,0.115001,-1.621390,0.652263,-0.349730
-1.340545,-1.576480,-0.168474,0.423960,-3.497290,2.329243,0.961153,-0.101762,0.121439,-1.624879,0.643822,-0.348975
-1.342155,-1.572234,-0.161035,0.424562,-3.487669,2.328212,0.962095,-0.103134,0.127794,-1.628361,0.635460,-0.348182
-1.343692,-1.567983,-0.153674,0.425130,-3.478039,2.327167,0.963037,-0.104511,0.134066,-1.631835,0.627173,-0.347352
-1.345156,-1.563726,-0.146387,0.425667,-3.468399,2.326108,0.963980,-0.105893,0.140255,-1.635299,0.618960,-0.346486
-1.346548,-1.559465,-0.139174,0.426173,-3.458750,2.325035,0.964923,-0.107280,0.146363,-1.638755,0.610819,-0.345584
-1.347868,-1.555198,-0.132031,0.426650,-3.449091,2.323948,0.965866,-0.108672,0.152391,-1.642202,0.602748,-0.344648
-1.349118,-1.550927,-0.124959,0.427099,-3.439423,2.322847,0.966809,-0.110069,0.158338,-1.645639,0.594747,-0.343678
